,__id,__site_id,__title,__subtitle,__seller_id,__category_id,__official_store_id,__price,__base_price,__original_price,__currency_id,__initial_quantity,__available_quantity,__sold_quantity,__buying_mode,__listing_type_id,__start_time,__stop_time,__condition,__permalink,__thumbnail_id,__thumbnail,__secure_thumbnail,__video_id,__accepts_mercadopago,__non_mercado_pago_payment_methods,__shipping__mode,__shipping__tags,__shipping__dimensions,__shipping__local_pick_up,__shipping__free_shipping,__shipping__logistic_type,__shipping__store_pick_up,__international_delivery_mode,__seller_address__city__name,__seller_address__state__id,__seller_address__state__name,__seller_address__country__id,__seller_address__country__name,__seller_address__search_location__neighborhood__id,__seller_address__search_location__neighborhood__name,__seller_address__search_location__city__id,__seller_address__search_location__city__name,__seller_address__search_location__state__id,__seller_address__search_location__state__name,__seller_address__id,__seller_contact,__coverage_areas,__warnings,__listing_source,__variations,__status,__sub_status,__tags,__warranty,__catalog_product_id,__domain_id,__parent_item_id,__differential_pricing,__deal_ids,__automatic_relist,__date_created,__last_updated,__health,__catalog_listing,__sale_terms_0__id,__sale_terms_0__name,__sale_terms_0__value_id,__sale_terms_0__value_name,__sale_terms_0__value_struct,__sale_terms_1__id,__sale_terms_1__name,__sale_terms_1__value_id,__sale_terms_1__value_name,__sale_terms_1__value_struct__number,__sale_terms_1__value_struct__unit,__sale_terms_2__id,__sale_terms_2__name,__sale_terms_2__value_id,__sale_terms_2__value_name,__sale_terms_2__value_struct,__sale_terms_3__id,__sale_terms_3__name,__sale_terms_3__value_id,__sale_terms_3__value_name,__sale_terms_3__value_struct,__sale_terms_4,__descriptions_0__id,__descriptions_1,__shipping__free_methods_0__id,__shipping__free_methods_0__rule__default,__shipping__free_methods_0__rule__free_mode,__shipping__free_methods_0__rule__free_shipping_flag,__shipping__free_methods_0__rule__value,__shipping__free_methods_1,BRAND,MODEL,ACCESSORIES_INCLUDED,ALPHANUMERIC_MODEL,ASPECT_RATIO,COLOR,DEPTH,DISPLAY_SIZE,DISPLAY_TYPE,GTIN,HDMI_PORTS_NUMBER,HEIGHT,INTEGRATED_APPS,IS_3D,IS_CURVED,IS_PORTABLE,IS_SMART,ITEM_CONDITION,LINE,MAX_RESOLUTION,MAX_SPEAKERS_POWER,OPERATIVE_SYSTEM,PACKAGE_HEIGHT,PACKAGE_LENGTH,PACKAGE_WEIGHT,PACKAGE_WIDTH,RESOLUTION_TYPE,SELLER_SKU,SOUND_MODES,SPEAKERS_NUMBER,USB_PORTS_NUMBER,VOLTAGE,WEIGHT,WIDTH,WITH_AUTO_POWER_OFF,WITH_BLUETOOTH,WITH_ETHERNET,WITH_HDMI,WITH_HDR,WITH_HIDDEN_CABLES,WITH_SCREEN_SHARE_FUNCTION,WITH_USB,WITH_WI_FI,pictures,__sale_terms_3,INTEGRATED_VIRTUAL_ASSISTANTS,WITH_INTEGRATED_VOICE_COMMAND,__sale_terms_0__value_struct__number,__sale_terms_0__value_struct__unit,__sale_terms_1__value_struct,DISPLAY_TECHNOLOGY,ORIGIN,WITH_VOICE_COMMAND,BRIGHTNESS,CONTRAST_RATIO,EXCLUSIVE_CHANNEL,HORIZONTAL_VIEWING_ANGLE,IS_KIT,PROCESSOR_CORES_NUMBER,PRODUCT_DATA_SOURCE,PRODUCT_FEATURES,RESPONSE_TIME,SHIPMENT_PACKING,STORAGE_CAPACITY,VERTICAL_VIEWING_ANGLE,WITH_VGA,__sale_terms,__seller_address__city__id,__sale_terms_2__value_struct__number,__sale_terms_2__value_struct__unit,__sale_terms_1,ADDITIONAL_INFO_REQUIRED,__sale_terms_2,WITH_NETFLIX,WITH_WEB_BROWSER,WITH_YOUTUBE,__shipping__methods,__sale_terms_3__value_struct__number,__sale_terms_3__value_struct__unit,ORIGIN_COUNTRY,MANUFACTURING_TIME,__variations_0__id,__variations_0__price,__variations_0__attribute_combinations,__variations_0__available_quantity,__variations_0__sold_quantity,__variations_0__sale_terms,__variations_0__picture_ids,__variations_0__catalog_product_id,__variations_1,__descriptions,VIEWING_ANGLE,IS_FLAMMABLE,DESIGN_AND_FUNCTIONALITY,COUNTRIES_WITH_MAGIC_CONTROL_INCLUDED,PART_NUMBER
10,MLA876119585,MLA,Smart Tv Philips 6600 Series 50pud6654/77 Led 4k 50  110v/240v,,179579764,MLA1002,308,55599.0,55599.0,,ARS,174,1,150,buy_it_now,gold_pro,2020-09-01T14:10:41.000Z,2040-08-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-876119585-smart-tv-philips-6600-series-50pud665477-led-4k-50-110v240v-_JM,826710-MLA42164194325_062020,http://http2.mlstatic.com/D_826710-MLA42164194325_062020-I.jpg,https://http2.mlstatic.com/D_826710-MLA42164194325_062020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,drop_off,False,none,Junín,AR-B,Buenos Aires,AR,Argentina,,,TUxBQ0pVTjE5NjM,Junín,TUxBUFpPTmFpbnRl,Buenos Aires Interior,159710747,,[],[],,[],active,[],"['ahora-12', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15699007,MLA-TELEVISIONS,,,[],False,2020-09-01T14:10:41.000Z,2021-03-11T14:50:57.984Z,,True,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA876119585-2891349387,,73328.0,True,country,True,,,Philips,50PUD6654,"Control remoto,Baterías,Cable de alimentación",50PUD6654/77,16:9,,8.72 cm,"50 """,LED,8718863021613,3,65.06 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,6600 Series,3840 px - 2160 px,20 W,Saphi,,,,,4K,504405,Dolby atmos,2,2,110V/240V,10.9 kg,111.3 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,2,,,,12.0,meses,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,MLA866044849,MLA,Smart Tv Hitachi Le504ksmart20 Led 4k 50  100v/240v,,233893388,MLA1002,,47801.0,47801.0,,ARS,50,1,25,buy_it_now,gold_special,2020-07-03T14:09:05.000Z,2040-06-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-866044849-smart-tv-hitachi-le504ksmart20-led-4k-50-100v240v-_JM,817015-MLA41765520080_052020,http://http2.mlstatic.com/D_817015-MLA41765520080_052020-I.jpg,https://http2.mlstatic.com/D_817015-MLA41765520080_052020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,ABASTO,AR-C,Capital Federal,AR,Argentina,TUxBQkJBTDMxMDZa,Balvanera,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1098315755,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 1 años,MLA15592040,MLA-TELEVISIONS,,,[],False,2020-07-03T14:09:05.000Z,2021-03-11T19:08:31.901Z,,True,INVOICE,Facturación,6891885,Factura A,,WARRANTY_TIME,Tiempo de garantía,,1 años,1.0,años,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA866044849-2768131687,,73328.0,True,country,True,,,Hitachi,LE504KSMART20,"Control remoto,Cable de alimentación",,16:9,Negro,23.9 cm,"50 """,LED,7798137714688,3,71.15 cm,"Netflix,Youtube",No,No,No,Sí,Nuevo,,3840 px - 2160 px,16 W,Android TV,69 cm,25 cm,12000 g,69 cm,4K,1613,,2,2,100V/240V,10 kg,112.7 cm,,,Sí,Sí,Sí,,,Sí,Sí,4,,Google Assistant,Sí,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,MLA899798569,MLA,Smart Tv Sanyo Lce50su9550 Led 4k 50  220v,,147257166,MLA1002,,43990.0,43990.0,,ARS,20,1,5,buy_it_now,gold_special,2020-12-03T13:57:19.000Z,2040-11-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-899798569-smart-tv-sanyo-lce50su9550-led-4k-50-220v-_JM,650462-MLA42515268941_072020,http://http2.mlstatic.com/D_650462-MLA42515268941_072020-I.jpg,https://http2.mlstatic.com/D_650462-MLA42515268941_072020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,drop_off,False,none,Córdoba,AR-X,Córdoba,AR,Argentina,,,TUxBQ0NBUGNiZGQx,Córdoba,TUxBUENPUmFkZGIw,Córdoba,119995259,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA15796132,MLA-TELEVISIONS,,,[],False,2020-12-03T13:57:19.000Z,2021-03-11T01:38:03.104Z,,True,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,,,,,,MLA899798569-3085565034,,73328.0,True,country,True,,,Sanyo,LCE50SU9550,"Control remoto,Baterías,Cable de alimentación",,16:9,,24.1 cm,"50 """,LED,,3,71 cm,"Netflix,Youtube",,,,Sí,Nuevo,,3840 px - 2160 px,16 W,,,,,,4K,17713,,2,2,220V,11.5 kg,112.5 cm,,,Sí,Sí,,,,Sí,Sí,1,,,,,,,,,,,,,,,,,,,,,,,,,12.0,meses,,,,,,,,,,,,,,,,,,,,,,,,,,
13,MLA884065676,MLA,Smart Tv LG Ai Thinq 43lm6350psb Led Full Hd 43 ,,15604260,MLA1002,1256,43999.0,43999.0,,ARS,31,1,5,buy_it_now,gold_special,2020-10-15T19:27:12.000Z,2040-10-10T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-884065676-smart-tv-lg-ai-thinq-43lm6350psb-led-full-hd-43-_JM,846289-MLA43764091057_102020,http://http2.mlstatic.com/D_846289-MLA43764091057_102020-I.jpg,https://http2.mlstatic.com/D_846289-MLA43764091057_102020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,False,True,fulfillment,False,none,Yerba Buena,AR-T,Tucumán,AR,Argentina,,,TUxBQ1lFUjgyOWU0,Yerba Buena,TUxBUFRVQ244NmM3,Tucumán,165001588,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA16119783,MLA-TELEVISIONS,,,[],False,2020-10-15T19:27:12.000Z,2021-03-11T19:58:57.757Z,,True,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,,,,,,,,,,,,MLA884065676-2983982601,,73328.0,True,country,True,,,LG,43LM6350,"Control remoto,Cable de alimentación",43LM6350PSB,16:9,Negro,,"43 """,LED,7790653060447,3,,,No,No,No,Sí,Nuevo,AI ThinQ,1920 px - 1080 px,20 W,,62 cm,21.6 cm,8100 g,69.9 cm,Full HD,078711,,,2,,8.1 kg,,,Sí,,Sí,No,,,Sí,Sí,3,,,,,,,,,,,16:9,,,,4,,,,,,,,,,,,,,,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,
14,MLA898264823,MLA,Smart Tv Tcl 50p8m Led 4k 50 ,,185702920,MLA1002,,49399.0,49399.0,,ARS,66,1,50,buy_it_now,gold_special,2020-11-21T22:20:01.000Z,2040-11-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-898264823-smart-tv-tcl-50p8m-led-4k-50-_JM,781845-MLA40740858737_022020,http://http2.mlstatic.com/D_781845-MLA40740858737_022020-I.jpg,https://http2.mlstatic.com/D_781845-MLA40740858737_022020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Once,AR-C,Capital Federal,AR,Argentina,TUxBQk9OQzM1Mjk5Ng,Once,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,210237068,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA15186500,MLA-TELEVISIONS,,,[],False,2020-11-21T22:20:01.000Z,2021-03-11T18:40:17.677Z,,True,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,,,,,,,,,,,,MLA898264823-3062605610,,73328.0,True,country,True,,,TCL,50P8M,"Control remoto,Baterías,Cable de alimentación",,16:9,Negro,8.1 cm,"50 """,LED,7796941327957,3,65.3 cm,"Youtube,Netflix,Web browser",No,No,,Sí,Nuevo,,3840 px - 2160 px,16 W,Android TV,68 cm,16 cm,3000 g,68 cm,4K,7796941327957,Dolby audio,2,1,100V/240V,9.8 kg,112.1 cm,,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,3,,Google Assistant,Sí,,,,,,,270 cd/m²,5000:1,,178°,,,,,9.5 ms,,16 GB,178°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,MLA897570630,MLA,Tv Frame 55 Qled 4k + Marco Beige,,608846165,MLA1002,1938,199999.0,199999.0,,ARS,19,1,5,buy_it_now,gold_pro,2020-11-17T14:48:14.000Z,2040-11-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-897570630-tv-frame-55-qled-4k-marco-beige-_JM,993954-MLA44100945496_112020,http://http2.mlstatic.com/D_993954-MLA44100945496_112020-I.jpg,https://http2.mlstatic.com/D_993954-MLA44100945496_112020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,False,True,fulfillment,False,none,Villa Celina,AR-B,Buenos Aires,AR,Argentina,TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW,Villa Celina,TUxBQ0xBTWF0YW56,La Matanza,TUxBUEdSQWVmNTVm,Bs.As. G.B.A. Oeste,1118245173,,[],[],,[],active,[],"['ahora-12', 'brand_verified', 'catalog_product_candidate', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA17325853,MLA-TELEVISIONS,,,[],False,2020-11-17T14:48:14.000Z,2021-03-11T17:25:09.000Z,1,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,,,,,,,MLA897570630-3072402285,,73328.0,True,country,True,,,Samsung,QN55LS03RAGXZBX,"Control remoto,Cable de alimentación,One Connect",QN55LS03RAGXZBX,16:9,Beige,,"55 """,QLED,"7798243634146,8806090126048",4,,,No,No,No,Sí,Nuevo,The Frame,3840 px - 2160 px,40 W,,69 cm,23 cm,30000 g,69 cm,4K,000000000000123294,,,3,,,,,,Sí,Sí,Sí,,,Sí,Sí,2,,,,12.0,meses,,,,,,,,,,,,"Frágil,Voluminoso",,Auto-despachable,,,,,,,,,Tiene número de serie,,,,,,,,,,,,,,,,,,,,,,,,
16,MLA902046458,MLA,Smart Tv Noblex Dj43x6500 Led 4k 43  220v,,11826707,MLA1002,,41999.0,41999.0,,ARS,10,1,5,buy_it_now,gold_special,2020-12-23T01:38:47.000Z,2040-12-17T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-902046458-smart-tv-noblex-dj43x6500-led-4k-43-220v-_JM,834621-MLA41956780067_052020,http://http2.mlstatic.com/D_834621-MLA41956780067_052020-I.jpg,https://http2.mlstatic.com/D_834621-MLA41956780067_052020-I.jpg,,True,[],me2,"['self_service_out', 'mandatory_free_shipping']",,True,True,drop_off,False,none,Villa Urquiza,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDcwOTla,Villa Urquiza,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,281291566,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA15581899,MLA-TELEVISIONS,,,[],False,2020-12-23T01:38:47.000Z,2021-03-10T20:34:21.266Z,,True,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,,,,,,MLA902046458-3119862273,,73328.0,True,country,True,,,Noblex,DJ43X6500,"Control remoto,Cable de alimentación",,16:9,,14.3 cm,"43 """,LED,,3,64.6 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,,3840 px - 2160 px,,,,,,,4K,,,,2,220V,,106 cm,,,Sí,Sí,Sí,,,Sí,Sí,4,,,,,,,,,,,4000:1,,,,,,,8 ms,,,,,,TUxBQlZJTDcwOTla,12.0,meses,,,,,,,,,,,,,,,,,,,,,,,,,,
17,MLA867975095,MLA,Smart Tv Philco Pld49us7c Led 4k 49  220v,,75571645,MLA1002,,61599.0,61599.0,,ARS,2,1,1,buy_it_now,gold_special,2020-07-14T13:43:49.000Z,2040-07-09T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-867975095-smart-tv-philco-pld49us7c-led-4k-49-220v-_JM,646965-MLA41963095576_052020,http://http2.mlstatic.com/D_646965-MLA41963095576_052020-I.jpg,https://http2.mlstatic.com/D_646965-MLA41963095576_052020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,xd_drop_off,False,none,Lanús Este,AR-B,Buenos Aires,AR,Argentina,TUxBQkxBTjQ3NDFa,Lanús Este,TUxBQ0xBTmJjYzE4,Lanús,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,578859293,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA9012497,MLA-TELEVISIONS,,,[],False,2020-07-14T13:43:49.000Z,2021-03-10T10:41:54.763Z,,True,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA867975095-2789680749,,73328.0,True,country,True,,,Philco,PLD49US7C,"Control remoto,Cable de alimentación",,16:9,Negro,26.3 cm,"49 """,LED,7796962601517,3,69.4 cm,,No,No,No,Sí,Nuevo,,3840 px - 2160 px,,,,,,,4K,,,,2,220V,11.5 kg,110 cm,,,Sí,Sí,Sí,,,Sí,Sí,2,,,,12.0,meses,,LED,Argentina,,,4000:1,,,,,,,6.5 ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,MLA909476559,MLA,Smart Tv Noblex Dj55x6500 Led 4k 55  220v,,183212103,MLA1002,2227,59699.0,59699.0,,ARS,261,250,1,buy_it_now,gold_special,2021-02-24T12:58:09.000Z,2041-02-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-909476559-smart-tv-noblex-dj55x6500-led-4k-55-220v-_JM,823724-MLA41765520622_052020,http://http2.mlstatic.com/D_823724-MLA41765520622_052020-I.jpg,https://http2.mlstatic.com/D_823724-MLA41765520622_052020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Ranelagh,AR-B,Buenos Aires,AR,Argentina,TUxBQlJBTjQyMzha,Ranelagh,TUxBQ0JFUjYyYWU3,Berazategui,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,162204253,,[],[],,[],active,[],"['good_quality_picture', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA15592039,MLA-TELEVISIONS,,,[],False,2021-02-24T12:58:10.000Z,2021-03-10T16:25:44.114Z,,True,WARRANTY_TIME,Tiempo de garantía,,12 meses,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA909476559-3255902132,,73328.0,True,country,True,,,Noblex,DJ55X6500,"Control remoto,Cable de alimentación",,16:9,,27.7 cm,"55 """,LED,,3,78 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,,3840 px - 2160 px,,,,,,,4K,240074978,Dolby digital,,2,220V,18.8 kg,124.3 cm,,Sí,Sí,Sí,,,,Sí,Sí,3,,,,12.0,meses,,,,,,4000:1,,,,,,,8 ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,MLA909261489,MLA,Smart Tv Kanji 9809b-sm60 Led 4k 60 ,,232905856,MLA1002,,64999.0,64999.0,,ARS,2,1,1,buy_it_now,gold_special,2021-02-22T20:50:28.000Z,2041-02-17T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-909261489-smart-tv-kanji-9809b-sm60-led-4k-60-_JM,807413-MLA43271909912_082020,http://http2.mlstatic.com/D_807413-MLA43271909912_082020-I.jpg,https://http2.mlstatic.com/D_807413-MLA43271909912_082020-I.jpg,,True,[],not_specified,[],,True,False,not_specified,False,none,Avellaneda,AR-B,Buenos Aires,AR,Argentina,TUxBQlBJ0Tg1NDla,Piñeyro,TUxBQ0FWRTc5OTQ1,Avellaneda,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,198209810,,[],[],,[],active,[],"['good_quality_picture', 'loyalty_discount_eligible', 'extended_warranty_eligible', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15835121,MLA-TELEVISIONS,,,[],False,2021-02-22T20:50:28.000Z,2021-03-10T10:38:32.082Z,,True,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,,,,,,,,,,,,MLA909261489-3250168859,,,,,,,,Kanji,9809B-SM60,"Control remoto,Cable de alimentación",Kanji 9809B-SM60,16:9,Negro,8.4 cm,"60 """,LED,8107370147099,3,75.9 cm,"Netflix,Youtube",No,No,No,Sí,Nuevo,Led Tv,3840 px - 2160 px,8 W,webOS,,,,,4K,,,2,2,,15 kg,129.9 cm,,,Sí,Sí,Sí,,,Sí,Sí,1,,,,,,,,,,,,,,,,,,,,,,,,TUxBQ0FWRTc5OTQ1,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
20,MLA885709558,MLA,Smart Tv Samsung 50  Un50tu7000 Crystal Uhd 4k Tv Ahora 18,,243450833,MLA1002,,67999.0,67999.0,,ARS,42,1,25,buy_it_now,gold_pro,2020-10-27T20:45:54.000Z,2040-10-22T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-885709558-smart-tv-samsung-50-un50tu7000-crystal-uhd-4k-tv-ahora-18-_JM,651890-MLA41998787614_052020,http://http2.mlstatic.com/D_651890-MLA41998787614_052020-I.jpg,https://http2.mlstatic.com/D_651890-MLA41998787614_052020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Béccar,AR-B,Buenos Aires,AR,Argentina,TUxBQkLJQzIzNTRa,Béccar,TUxBQ1NBTjg4ZmJk,San Isidro,TUxBUEdSQWU4ZDkz,Bs.As. G.B.A. Norte,236346924,,[],[],,[],active,[],"['loyalty_discount_eligible', 'ahora-12', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,,MLA-TELEVISIONS,,,[],False,2020-10-27T20:45:55.000Z,2021-03-11T17:13:46.000Z,1,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,INVOICE,Facturación,6891885,Factura A,,PURCHASE_MAX_QUANTITY,Cantidad máxima de compra,,3,,,MLA885709558-3008308804,,73328.0,True,country,True,,,Samsung,UN50TU7000,"Control remoto,Baterías,Cable de alimentación",UN50TU7000FXZX,,,5.99 cm,"50 """,LED,7793928100589,2,64.42 cm,,,,,Sí,Nuevo,Series 7,3840 px - 2160 px,20 W,webOS,,,,,4K,UN50TU7000GCZB,Dolby digital plus,2,1,,11.4 kg,111.68 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,5,,,Sí,12.0,meses,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,
21,MLA909532936,MLA,Smart Tv Hitachi Cdh-le554ksmart20 Led 4k 55  100v/240v,,233893388,MLA1002,,56899.0,56899.0,,ARS,42,1,5,buy_it_now,gold_special,2021-02-24T17:30:44.000Z,2041-02-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-909532936-smart-tv-hitachi-cdh-le554ksmart20-led-4k-55-100v240v-_JM,838155-MLA41894341285_052020,http://http2.mlstatic.com/D_838155-MLA41894341285_052020-I.jpg,https://http2.mlstatic.com/D_838155-MLA41894341285_052020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,ABASTO,AR-C,Capital Federal,AR,Argentina,TUxBQkJBTDMxMDZa,Balvanera,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1098315755,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'catalog_boost', 'immediate_payment', 'cart_eligible']",,MLA15592777,MLA-TELEVISIONS,,,[],False,2021-02-24T17:30:44.000Z,2021-03-11T19:32:20.393Z,,True,,,,,,,,,,,,,,,,,,,,,,,MLA909532936-3256682275,,73328.0,True,country,True,,,Hitachi,CDH-LE554KSMART20,"Control remoto,Cable de alimentación",,16:9,Negro,7.79 cm,"55 """,LED,7796568960919,3,72.17 cm,"Netflix,Youtube",No,No,No,Sí,Nuevo,,3840 px - 2160 px,16 W,Android TV,,,,,4K,,,2,2,100V/240V,11.9 kg,124.39 cm,,Sí,Sí,Sí,Sí,,,Sí,Sí,3,,Google Assistant,Sí,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
